단지코드,단지명,시도,시군구,읍면동,법정동코드
A15681503,사당극동,서울특별시,동작구,사당동,1159010700
A15683402,상도동중앙하이츠빌아파트,서울특별시,동작구,상도동,1159010200
A15683601,상도1동대림,서울특별시,동작구,상도동,1159010200
A15683901,상도쌍용,서울특별시,동작구,상도동,1159010200
A15685201,신대방우성2차,서울특별시,동작구,신대방동,1159010900
A15685206,신대방우성1차,서울특별시,동작구,신대방동,1159010900
A15685503,보라매파크빌,서울특별시,동작구,신대방동,1159010900
A15685702,흑석한강현대,서울특별시,동작구,흑석동,1159010500
A15701002,우장산에스케이뷰,서울특별시,강서구,화곡동,1150010300
A15701003,우장산아이파크이편한세상,서울특별시,강서구,화곡동,1150010300
A15701004,우장산한화꿈에그린,서울특별시,강서구,화곡동,1150010300
A15701007,강서힐스테이트아파트,서울특별시,강서구,화곡동,1150010300
A15701601,우장산롯데3차,서울특별시,강서구,화곡동,1150010300
A15701602,우장산롯데캐슬,서울특별시,강서구,화곡동,1150010300
A15703002,등촌대동황토방,서울특별시,강서구,등촌동,1150010200
A15703005,등촌대동황토방2차아파트,서울특별시,강서구,등촌동,1150010200
A15703204,등촌IPARK,서울특별시,강서구,등촌동,1150010200
A15703302,등촌동성,서울특별시,강서구,등촌동,1150010200
A15703303,등촌미주진로,서울특별시,강서구,등촌동,1150010200
A15703308,등촌3단지주공아파트,서울특별시,강서구,등촌동,1150010200
A15703309,등촌주공5단지,서울특별시,강서구,등촌동,1150010200
A15703313,등촌주공1단지,서울특별시,강서구,등촌동,1150010200
A15703318,등촌주공11단지,서울특별시,강서구,등촌동,1150010200
A15704002,염창 일신건영휴먼빌아파트,서울특별시,강서구,염창동,1150010100
A15704003,염창월드메르디앙,서울특별시,강서구,염창동,1150010100
A15704006,염창우성3차,서울특별시,강서구,염창동,1150010100
A15704009,염창벽산늘푸른,서울특별시,강서구,염창동,1150010100
A15704015,염창롯데캐슬,서울특별시,강서구,염창동,1150010100
A15704017,염창강변성원,서울특별시,강서구,염창동,1150010100
A15704023,강변힐스테이트,서울특별시,강서구,염창동,1150010100
A15883202,양천롯데캐슬,서울특별시,양천구,신월동,1147010300
A15883401,신정뉴타운두산위브,서울특별시,양천구,신월동,1147010300
A15883402,신정뉴타운롯데캐슬,서울특별시,양천구,신월동,1147010300
A15883702,신월서울가든,서울특별시,양천구,신월동,1147010300
A15884901,유원목동,서울특별시,양천구,신정동,1147010100
A15885303,신정대림,서울특별시,양천구,신정동,1147010100
A15885306,신정쌍용,서울특별시,양천구,신정동,1147010100
A15885514,신정6차현대,서울특별시,양천구,신정동,1147010100
A15886402,신정대성유니드아파트2차,서울특별시,양천구,신정동,1147010100
A15886504,신정5차현대,서울특별시,양천구,신정동,1147010100
A15886505,신정푸른마을4단지,서울특별시,양천구,신정동,1147010100
A15886508,신정푸른마을2단지,서울특별시,양천구,신정동,1147010100
A15886510,신정학마을2단지,서울특별시,양천구,신정동,1147010100
A15886512,신정학마을1단지,서울특별시,양천구,신정동,1147010100
A15786227,염창동아3차,서울특별시,강서구,염창동,1150010100
A15786314,염창태영송화,서울특별시,강서구,염창동,1150010100
A15786321,염창관음삼성,서울특별시,강서구,염창동,1150010100
A15786405,염창우성2차,서울특별시,강서구,염창동,1150010100
A15786408,삼정그린코아,서울특별시,강서구,염창동,1150010100
A15786424,염창한화꿈에그린,서울특별시,강서구,염창동,1150010100
A15786426,염창현대1차,서울특별시,강서구,염창동,1150010100
A15786510,염창한강동아(2차),서울특별시,강서구,염창동,1150010100
A15788203,화곡중앙하이츠,서울특별시,강서구,화곡동,1150010300
A15788302,화곡대림아파트,서울특별시,강서구,화곡동,1150010300
A15788901,화곡미성,서울특별시,강서구,화곡동,1150010300
A15791001,화곡유림노르웨이숲,서울특별시,강서구,화곡동,1150010300
A15805101,목동대원칸타빌,서울특별시,양천구,목동,1147010200
A15805102,목동현대아이파크,서울특별시,양천구,목동,1147010200
A15805105,목동성원,서울특별시,양천구,목동,1147010200
A15805109,목동대림2차,서울특별시,양천구,목동,1147010200
A15805111,목동현대하이페리온2차,서울특별시,양천구,목동,1147010200
A15805114,목동현대하이페리온,서울특별시,양천구,목동,1147010200
A15805202,목동e-편한세상,서울특별시,양천구,목동,1147010200
A15805203,목동건영,서울특별시,양천구,목동,1147010200
A15805302,목동2차성원아파트,서울특별시,양천구,목동,1147010200
A15805303,목동롯데캐슬위너,서울특별시,양천구,목동,1147010200
A15805404,"목동대원칸타빌2,3단지",서울특별시,양천구,목동,1147010200
A15805501,목동부영그린타운2차,서울특별시,양천구,목동,1147010200
A15805502,목동트윈빌,서울특별시,양천구,목동,1147010200
A15805503,목동4단지,서울특별시,양천구,목동,1147010200
A15805504,목동5단지,서울특별시,양천구,목동,1147010200
A15807003,신정이펜하우스5단지,서울특별시,양천구,신정동,1147010100
A15807004,신정이펜하우스4단지,서울특별시,양천구,신정동,1147010100
A15807204,신정현대,서울특별시,양천구,신정동,1147010100
A15807205,롯데캐슬,서울특별시,양천구,신정동,1147010100
A15807208,목동삼성래미안,서울특별시,양천구,신정동,1147010100
A15807210,신정동아이파크,서울특별시,양천구,신정동,1147010100
A15807211,목동현대아파트,서울특별시,양천구,신정동,1147010100
A15807306,신정e-편한세상,서울특별시,양천구,신정동,1147010100
A15807313,신트리2단지,서울특별시,양천구,신정동,1147010100
A15807315,신정동일하이빌,서울특별시,양천구,신정동,1147010100
A15807316,신트리4단지,서울특별시,양천구,신정동,1147010100
A15807601,목동삼성쉐르빌2차,서울특별시,양천구,신정동,1147010100
A15807604,목동8단지,서울특별시,양천구,신정동,1147010100
A15807606,목동14단지,서울특별시,양천구,신정동,1147010100
A15807701,신정세양청마루,서울특별시,양천구,신정동,1147010100
A15807702,목동2차삼성래미안,서울특별시,양천구,신정동,1147010100
A15807703,목동2차우성,서울특별시,양천구,신정동,1147010100
A15807704,목동2차우성임대,서울특별시,양천구,신정동,1147010100
A15807705,목동11단지,서울특별시,양천구,신정동,1147010100
A15807706,목동12단지,서울특별시,양천구,신정동,1147010100
A15809001,신월대방샤인힐,서울특별시,양천구,신월동,1147010300
A15809003,신월2차미소지움,서울특별시,양천구,신월동,1147010300
A15809201,신도신월1차,서울특별시,양천구,신월동,1147010300
A15809502,수명산롯데캐슬,서울특별시,양천구,신월동,1147010300
A15809601,신월대주파크빌,서울특별시,양천구,신월동,1147010300
A15809603,"벽산블루밍1단지,2단지",서울특별시,양천구,신월동,1147010300
A15809701,신월길훈,서울특별시,양천구,신월동,1147010300
A15809702,신월신안파크,서울특별시,양천구,신월동,1147010300
A15870101,목동트라팰리스,서울특별시,양천구,목동,1147010200
A15870102,목동현대A,서울특별시,양천구,목동,1147010200
A15870701,신정이펜하우스1단지(총세대 기준),서울특별시,양천구,신정동,1147010100
A15875101,목동1단지,서울특별시,양천구,목동,1147010200
A15875102,목동2단지,서울특별시,양천구,목동,1147010200
A15875103,목동6단지,서울특별시,양천구,목동,1147010200
A15876401,서울주택도시공사 목동현대B 임대아파트,서울특별시,양천구,신정동,1147010100
A15876402,신정삼성SH임대,서울특별시,양천구,신정동,1147010100
A15879501,신정푸른마을1단지임대,서울특별시,양천구,신정동,1147010100
A15879502,신정이펜하우스3단지,서울특별시,양천구,신정동,1147010100
A15881601,목동극동늘푸른,서울특별시,양천구,목동,1147010200
A15881701,목동금강에스쁘아,서울특별시,양천구,목동,1147010200
A15881702,목동성원,서울특별시,양천구,목동,1147010200
A15882006,목동현대2차,서울특별시,양천구,목동,1147010200
A15882008,목동현대1차,서울특별시,양천구,목동,1147010200
A15882010,목동삼익,서울특별시,양천구,목동,1147010200
A15882103,목동진도2차,서울특별시,양천구,목동,1147010200
A15882104,목동진도1차,서울특별시,양천구,목동,1147010200
A15882107,목동금호1차,서울특별시,양천구,목동,1147010200
A15882201,신월수명산SK-VIEW,서울특별시,양천구,신월동,1147010300
A15883101,신월성원,서울특별시,양천구,신월동,1147010300
A15883201,양천벽산블루밍,서울특별시,양천구,신월동,1147010300
A41279902,은평뉴타운상림마을5단지,서울특별시,은평구,진관동,1138011400
A41279904,은평뉴타운상림마을6단지,서울특별시,은평구,진관동,1138011400
A41279905,은평뉴타운상림마을4단지,서울특별시,은평구,진관동,1138011400
A41279906,은평뉴타운상림마을10단지,서울특별시,은평구,진관동,1138011400
A41279907,은평뉴타운상림마을11단지,서울특별시,은평구,진관동,1138011400
A41279908,은평뉴타운상림마을제3단지,서울특별시,은평구,진관동,1138011400
A41279909,은평뉴타운박석고개13단지아파트,서울특별시,은평구,진관동,1138011400
A41279910,은평뉴타운박석고개1단지,서울특별시,은평구,진관동,1138011400
A41279912,은평뉴타운마고정3단지,서울특별시,은평구,진관동,1138011400
A41279913,은평뉴타운마고정11단지,서울특별시,은평구,진관동,1138011400
A41279917,은평뉴타운우물골6단지,서울특별시,은평구,진관동,1138011400
A41279918,은평뉴타운우물골7단지,서울특별시,은평구,진관동,1138011400
A41279919,은평뉴타운 우물골(두산위브4단지),서울특별시,은평구,진관동,1138011400
A41279921,은평뉴타운구파발9단지1관리,서울특별시,은평구,진관동,1138011400
A41279923,은평뉴타운제각말5단지제1,서울특별시,은평구,진관동,1138011400
A41279925,은평뉴타운제각말5단지제3관리사무소,서울특별시,은평구,진관동,1138011400
A41279926,은평뉴타운폭포동4단지제3,서울특별시,은평구,진관동,1138011400
A41279928,은평뉴타운구파발10단지2관리,서울특별시,은평구,진관동,1138011400
A41279930,은평뉴타운폭포동4단지제1,서울특별시,은평구,진관동,1138011400
A13611009,길음SHVILLE,서울특별시,성북구,길음동,1129013400
A44377203,아주,서울특별시,송파구,가락동,1171010700
A14074501,한강로우림필유,서울특별시,용산구,한강로3가,1117012800
A13550404,도곡동 포스코트 아파트,서울특별시,강남구,도곡동,1168011800
A15603009,상도더샵2차,서울특별시,동작구,상도동,1159010200
A13123003,금호,서울특별시,중랑구,망우동,1126010500
A15075001,당산코오롱,서울특별시,영등포구,당산동1가,1156011100
A13309103,금호벽산(임대),서울특별시,성동구,금호동1가,1120010900
A13175102,솔루테,서울특별시,중랑구,면목동,1126010100
A13373101,행당한신임대,서울특별시,성동구,행당동,1120010700
A13528008,대치효성,서울특별시,강남구,대치동,1168010600
A15271602,그린빌라,서울특별시,구로구,항동,1153011200
A15601004,신대방,서울특별시,동작구,신대방동,1159010900
A15270501,신도림일신건영아파트,서울특별시,구로구,구로동,1153010200
A15178204,관악벽산블루밍임대,서울특별시,관악구,봉천동,1162010100
A13478602,명일진로,서울특별시,강동구,명일동,1174010100
A13707019,서초한신리빙타워,서울특별시,서초구,서초동,1165010800
A13402305,천호삼성아파트,서울특별시,강동구,천호동,1174010900
A13974401,공릉현대,서울특별시,노원구,공릉동,1135010300
A13175101,일신강변,서울특별시,중랑구,면목동,1126010100
A13509014,래미안삼성1차103단지,서울특별시,강남구,삼성동,1168010500
A15076702,영등포아트자이,서울특별시,영등포구,도림동,1156011800
A15701005,우장산휴먼빌,서울특별시,강서구,화곡동,1150010300
A13307003,서울숲더샵,서울특별시,성동구,행당동,1120010700
A13403005,성내동신일유토빌,서울특별시,강동구,성내동,1174010800
A13508013,역삼SK허브젠,서울특별시,강남구,역삼동,1168010100
A15722008,홍익,서울특별시,강서구,방화동,1150010900
A15701006,명지해드는터,서울특별시,강서구,화곡동,1150010300
A14074102,효창한신,서울특별시,용산구,효창동,1117011900
A13402004,강동이루미,서울특별시,강동구,천호동,1174010900
A14077401,점보,서울특별시,용산구,이촌동,1117012900
A13375909,극동옥정,서울특별시,성동구,옥수동,1120011300
A15278201,동보,서울특별시,구로구,오류동,1153010800
A15776002,태진드림피아,서울특별시,강서구,염창동,1150010100
A13406007,둔촌성원,서울특별시,강동구,둔촌동,1174010600
A12010103,홍은풍림2차,서울특별시,서대문구,홍은동,1141011800
A15728014,수산오성,서울특별시,강서구,내발산동,1150010600
